Freq.	V(n004)*I(R_load)
Step Information: Kv=100m  (Step: 1/5)
8.61863243243234e+04	6.65325787023644e-01,6.37375499348565e-01
8.62864234234225e+04	6.76660688805770e-01,6.29875301519171e-01
8.63865225225216e+04	6.87890149890245e-01,6.22100417717335e-01
8.64866216216207e+04	6.99005754499907e-01,6.14052147707271e-01
8.65867207207198e+04	7.09999070847306e-01,6.05732099516154e-01
8.66868198198189e+04	7.20861664161241e-01,5.97142192753006e-01
8.67869189189180e+04	7.31585110002979e-01,5.88284661307617e-01
8.68870180180171e+04	7.42161007844841e-01,5.79162055410296e-01
8.69871171171162e+04	7.52580994869851e-01,5.69777243024477e-01
8.70872162162153e+04	7.62836759961843e-01,5.60133410559856e-01
8.71873153153144e+04	7.72920057846607e-01,5.50234062883297e-01
8.72874144144134e+04	7.82822723343494e-01,5.40083022614942e-01
8.73875135135125e+04	7.92536685691109e-01,5.29684428697532e-01
8.74876126126116e+04	8.02053982899422e-01,5.19042734226533e-01
8.75877117117107e+04	8.11366776092241e-01,5.08162703535995e-01
8.76878108108098e+04	8.20467363791066e-01,4.97049408533466e-01
8.77879099099089e+04	8.29348196098643e-01,4.85708224283854e-01
8.78880090090080e+04	8.38001888738518e-01,4.74144823841660e-01
8.79881081081071e+04	8.46421236902922e-01,4.62365172336203e-01
8.80882072072062e+04	8.54599228866257e-01,4.50375520317498e-01
8.81883063063053e+04	8.62529059319533e-01,4.38182396371006e-01
8.82884054054044e+04	8.70204142379424e-01,4.25792599016280e-01
8.83885045045035e+04	8.77618124231000e-01,4.13213187902758e-01
8.84886036036026e+04	8.84764895359279e-01,4.00451474325752e-01
8.85887027027017e+04	8.91638602328971e-01,3.87515011078458e-01
8.86888018018008e+04	8.98233659071817e-01,3.74411581672052e-01
8.87889009008999e+04	9.04544757642522e-01,3.61149188943607e-01
8.88889999999990e+04	9.10566878405117e-01,3.47736043088701e-01
8.89890990990981e+04	9.16295299618434e-01,3.34180549146133e-01
8.90891981981972e+04	9.21725606381846e-01,3.20491293973250e-01
8.91892972972963e+04	9.26853698914373e-01,3.06677032746660e-01
8.92893963963954e+04	9.31675800138623e-01,2.92746675029850e-01
8.93894954954945e+04	9.36188462543207e-01,2.78709270447359e-01
8.94895945945936e+04	9.40388574298460e-01,2.64573994008086e-01
8.95896936936927e+04	9.44273364610127e-01,2.50350131123530e-01
8.96897927927918e+04	9.47840408289668e-01,2.36047062366562e-01
8.97898918918909e+04	9.51087629530240e-01,2.21674248015155e-01
8.98899909909900e+04	9.54013304873540e-01,2.07241212431641e-01
8.99900900900891e+04	9.56616065364898e-01,1.92757528323277e-01
9.00901891891882e+04	9.58894897889186e-01,1.78232800933859e-01
9.01902882882873e+04	9.60849145683843e-01,1.63676652214224e-01
9.02903873873864e+04	9.62478508038083e-01,1.49098705020396e-01
9.03904864864855e+04	9.63783039175677e-01,1.34508567387644e-01
9.04905855855846e+04	9.64763146335367e-01,1.19915816926887e-01
9.05906846846837e+04	9.65419587056615e-01,1.05329985391447e-01
9.06907837837828e+04	9.65753465687438e-01,9.07605434589172e-02
9.07908828828819e+04	9.65766229131349e-01,7.62168857720120e-02
9.08909819819810e+04	9.65459661850934e-01,6.17083162829225e-02
9.09910810810801e+04	9.64835880155441e-01,4.72440339396616e-02
9.10911801801792e+04	9.63897325793251e-01,3.28331187568535e-02
9.11912792792783e+04	9.62646758879373e-01,1.84845183062481e-02
9.12913783783774e+04	9.61087250187116e-01,4.20703466221998e-03
9.13914774774765e+04	9.59222172835864e-01,-9.99068816315485e-03
9.14915765765755e+04	9.57055193408465e-01,-2.41001762675101e-02
9.15916756756746e+04	9.54590262533454e-01,-3.81131373571503e-02
9.16917747747737e+04	9.51831604968734e-01,-5.20214716746419e-02
9.17918738738728e+04	9.48783709225658e-01,-6.58172823306176e-02
9.18919729729719e+04	9.45451316770696e-01,-7.94928850205068e-02
9.19920720720710e+04	9.41839410845085e-01,-9.30408171091761e-02
9.20921711711701e+04	9.37953204944946e-01,-1.06453846067183e-01
9.21922702702692e+04	9.33798130998457e-01,-1.19724977249590e-01
9.22923693693683e+04	9.29379827284655e-01,-1.32847461006533e-01
9.23924684684674e+04	9.24704126133448e-01,-1.45814799118263e-01
9.24925675675665e+04	9.19777041446550e-01,-1.58620750554694e-01
9.25926666666656e+04	9.14604756081124e-01,-1.71259336553869e-01
9.26927657657647e+04	9.09193609137000e-01,-1.83724845024633e-01
9.27928648648638e+04	9.03550083182653e-01,-1.96011834275545e-01
9.28929639639629e+04	8.97680791461786e-01,-2.08115136077094e-01
9.29930630630620e+04	8.91592465116906e-01,-2.20029858065664e-01
9.30931621621611e+04	8.85291940463660e-01,-2.31751385500219e-01
9.31932612612602e+04	8.78786146354994e-01,-2.43275382384350e-01
9.32933603603593e+04	8.72082091662845e-01,-2.54597791968990e-01
9.33934594594584e+04	8.65186852914459e-01,-2.65714836651734e-01
9.34935585585575e+04	8.58107562110031e-01,-2.76623017290643e-01
9.35936576576566e+04	8.50851394751505e-01,-2.87319111953788e-01
9.36937567567557e+04	8.43425558109934e-01,-2.97800174123503e-01
9.37938558558548e+04	8.35837279753923e-01,-3.08063530378612e-01
9.38939549549539e+04	8.28093796365890e-01,-3.18106777578681e-01
9.39940540540530e+04	8.20202342864562e-01,-3.27927779571720e-01
9.40941531531521e+04	8.12170141854259e-01,-3.37524663454331e-01
9.41942522522512e+04	8.04004393418230e-01,-3.46895815405631e-01
9.42943513513503e+04	7.95712265272258e-01,-3.56039876124121e-01
9.43944504504494e+04	7.87300883292647e-01,-3.64955735893156e-01
9.44945495495485e+04	7.78777322427714e-01,-3.73642529299755e-01
9.45946486486476e+04	7.70148598007386e-01,-3.82099629636696e-01
9.46947477477467e+04	7.61421657455365e-01,-3.90326643011067e-01
9.47948468468458e+04	7.52603372413845e-01,-3.98323402190114e-01
9.48949459459449e+04	7.43700531281836e-01,-4.06089960205952e-01
9.49950450450440e+04	7.34719832174335e-01,-4.13626583748366e-01
9.50951441441431e+04	7.25667876302179e-01,-4.20933746371371e-01
9.51952432432422e+04	7.16551161772616e-01,-4.28012121535716e-01
9.52953423423413e+04	7.07376077811244e-01,-4.34862575515696e-01
9.53954414414404e+04	6.98148899400219e-01,-4.41486160190134e-01
9.54955405405395e+04	6.88875782331728e-01,-4.47884105743989e-01
9.55956396396386e+04	6.79562758671305e-01,-4.54057813300696e-01
9.56957387387377e+04	6.70215732623020e-01,-4.60008847508396e-01
9.57958378378367e+04	6.60840476792428e-01,-4.65738929097829e-01
9.58959369369358e+04	6.51442628836760e-01,-4.71249927435220e-01
9.59960360360349e+04	6.42027688496906e-01,-4.76543853086425e-01
9.60961351351340e+04	6.32601014996879e-01,-4.81622850410291e-01
9.61962342342331e+04	6.23167824806863e-01,-4.86489190199186e-01
9.62963333333322e+04	6.13733189752289e-01,-4.91145262381538e-01
9.63964324324313e+04	6.04302035462478e-01,-4.95593568800928e-01
9.64965315315304e+04	5.94879140146106e-01,-4.99836716087019e-01
9.65966306306295e+04	5.85469133678478e-01,-5.03877408629363e-01
9.66967297297286e+04	5.76076496992522e-01,-5.07718441666631e-01
9.67968288288277e+04	5.66705561756668e-01,-5.11362694502977e-01
9.68969279279268e+04	5.57360510330344e-01,-5.14813123860040e-01
9.69970270270259e+04	5.48045375979344e-01,-5.18072757374102e-01
9.70971261261250e+04	5.38764043343252e-01,-5.21144687246177e-01
9.71972252252241e+04	5.29520249138143e-01,-5.24032064053757e-01
9.72973243243232e+04	5.20317583081905e-01,-5.26738090727410e-01
9.73974234234223e+04	5.11159489029989e-01,-5.29266016700992e-01
9.74975225225214e+04	5.02049266308546e-01,-5.31619132238036e-01
9.75976216216205e+04	4.92990071230743e-01,-5.33800762938669e-01
9.76977207207196e+04	4.83984918786187e-01,-5.35814264430344e-01
9.77978198198187e+04	4.75036684487569e-01,-5.37663017245434e-01
9.78979189189178e+04	4.66148106366393e-01,-5.39350421886005e-01
9.79980180180169e+04	4.57321787102274e-01,-5.40879894078323e-01
9.80981171171160e+04	4.48560196276767e-01,-5.42254860217698e-01
9.81982162162151e+04	4.39865672739135e-01,-5.43478753001053e-01
9.82983153153142e+04	4.31240427073923e-01,-5.44555007251256e-01
9.83984144144133e+04	4.22686544159200e-01,-5.45487055928230e-01
9.84985135135124e+04	4.14205985805969e-01,-5.46278326327274e-01
9.85986126126115e+04	4.05800593468162e-01,-5.46932236462177e-01
9.86987117117106e+04	3.97472091014545e-01,-5.47452191630947e-01
9.87988108108097e+04	3.89222087553315e-01,-5.47841581162035e-01
9.88989099099088e+04	3.81052080300598e-01,-5.48103775336969e-01
9.89990090090079e+04	3.72963457484829e-01,-5.48242122488000e-01
9.90991081081070e+04	3.64957501279062e-01,-5.48259946264671e-01
9.91992072072061e+04	3.57035390753914e-01,-5.48160543068964e-01
9.92993063063052e+04	3.49198204844974e-01,-5.47947179651332e-01
9.93994054054043e+04	3.41446925325600e-01,-5.47623090867306e-01
9.94995045045034e+04	3.33782439781841e-01,-5.47191477587158e-01
9.95996036036025e+04	3.26205544582032e-01,-5.46655504756838e-01
9.96997027027016e+04	3.18716947835564e-01,-5.46018299604020e-01
9.97998018018007e+04	3.11317272335926e-01,-5.45282949984900e-01
9.98999009008998e+04	3.04007058483915e-01,-5.44452502868366e-01
1.00000000000000e+05	2.96786767185657e-01,-5.43529962951426e-01
Step Information: Kv=900m  (Step: 5/5)
1.00000000000000e+00	-5.25224473198789e-30,6.82103332344175e-35
1.01099099099099e+02	-5.60835132440849e-18,7.36359134154255e-21
2.01198198198198e+02	-3.48429883553721e-16,9.10442411867529e-19
3.01297297297297e+02	-3.92983662618208e-15,1.53777359058587e-17
4.01396396396396e+02	-2.19729787629282e-14,1.14550922979399e-16
5.01495495495495e+02	-8.35811255303598e-14,5.44413410413396e-16
6.01594594594595e+02	-2.49115219843761e-13,1.94661013551668e-15
7.01693693693694e+02	-6.27401717366334e-13,5.71864524781022e-15
8.01792792792793e+02	-1.39678495301395e-12,1.45485771128597e-14
9.01891891891892e+02	-2.83004146382309e-12,3.31595715174248e-14
1.00199099099099e+03	-5.32317689976682e-12,6.92999643650763e-14
1.10209009009009e+03	-9.42812937656608e-12,1.35014824963443e-13
1.20218918918919e+03	-1.58894063699177e-11,2.48235400721485e-13
1.30228828828829e+03	-2.56846855219818e-11,4.34723264271281e-13
1.40238738738739e+03	-4.00694130316080e-11,7.30406475356698e-13
1.50248648648649e+03	-6.06254366328310e-11,1.18414561302028e-12
1.60258558558559e+03	-8.93137135348792e-11,1.86096812946762e-12
1.70268468468468e+03	-1.28531137104599e-10,2.84581012638948e-12
1.80278378378378e+03	-1.81171529522134e-10,4.24780535843187e-12
1.90288288288288e+03	-2.50690851136292e-10,6.20516202798951e-12
2.00298198198198e+03	-3.41176680790775e-10,8.89066875162458e-12
2.10308108108108e+03	-4.57422024989713e-10,1.25178719525478e-11
2.20318018018018e+03	-6.05003517424508e-10,1.73479678668473e-11
2.30327927927928e+03	-7.90364074097261e-10,2.36974533450147e-11
2.40337837837838e+03	-1.02090007305290e-09,3.19465806864966e-11
2.50347747747748e+03	-1.30505313157635e-09,4.25486628644561e-11
2.60357657657658e+03	-1.65240655762631e-09,5.60402766831794e-11
2.70367567567567e+03	-2.07378655626785e-09,7.30524126628207e-11
2.80377477477477e+03	-2.58136827593569e-09,9.43226217674176e-11
2.90387387387387e+03	-3.18878678351304e-09,1.20708210484417e-10
3.00397297297297e+03	-3.91125306145172e-09,1.53200537229690e-10
3.10407207207207e+03	-4.76567512449193e-09,1.92940464593024e-10
3.20417117117117e+03	-5.77078435796919e-09,2.41235023557189e-10
3.30427027027027e+03	-6.94726718422639e-09,2.99575347523380e-10
3.40436936936937e+03	-8.31790216828463e-09,3.69655935758289e-10
3.50446846846847e+03	-9.90770267867421e-09,4.53395307742903e-10
3.60456756756757e+03	-1.17440652241885e-08,5.52958111861853e-10
3.70466666666666e+03	-1.38569235923079e-08,6.70778753918373e-10
3.80476576576576e+03	-1.62789089201497e-08,8.09586613102357e-10
3.90486486486486e+03	-1.90455158340426e-08,9.72432915277618e-10
4.00496396396396e+03	-2.21952747992009e-08,1.16271933579746e-09
4.10506306306306e+03	-2.57699308264966e-08,1.38422840650847e-09
4.20516216216216e+03	-2.98146286890000e-08,1.64115580414470e-09
4.30526126126126e+03	-3.43781048067810e-08,1.93814460000564e-09
4.40536036036036e+03	-3.95128859644576e-08,2.28032155357189e-09
4.50545945945946e+03	-4.52754950321290e-08,2.67333553564332e-09
4.60555855855856e+03	-5.17266638666660e-08,3.12339816960274e-09
4.70565765765766e+03	-5.89315535768436e-08,3.63732678258422e-09
4.80575675675676e+03	-6.69599823425059e-08,4.22258976161570e-09
4.90585585585586e+03	-7.58866609848509e-08,4.88735441326502e-09
5.00595495495496e+03	-8.57914364920355e-08,5.64053742889290e-09
5.10605405405406e+03	-9.67595437116112e-08,6.49185806136295e-09
5.20615315315316e+03	-1.08881865428848e-07,7.45189412298863e-09
5.30625225225225e+03	-1.22255201057775e-07,8.53214091850544e-09
5.40635135135135e+03	-1.36982544179767e-07,9.74507323115947e-09
5.50645045045045e+03	-1.53173369172790e-07,1.11042104844025e-08
5.60654954954955e+03	-1.70943927182885e-07,1.26241852062654e-08
5.70664864864865e+03	-1.90417551698333e-07,1.43208149283077e-08
5.80674774774775e+03	-2.11724973995916e-07,1.62111776560359e-08
5.90684684684685e+03	-2.35004648738123e-07,1.83136910529213e-08
6.00694594594595e+03	-2.60403090009754e-07,2.06481954855099e-08
6.10704504504505e+03	-2.88075218092357e-07,2.32360410828762e-08
6.20714414414415e+03	-3.18184717285237e-07,2.61001789694881e-08
6.30724324324325e+03	-3.50904405092366e-07,2.92652568366936e-08
6.40734234234235e+03	-3.86416613105547e-07,3.27577190246214e-08
6.50744144144145e+03	-4.24913579925499e-07,3.66059112926325e-08
6.60754054054055e+03	-4.66597856474233e-07,4.08401904637338e-08
6.70763963963965e+03	-5.11682724064247e-07,4.54930391354837e-08
6.80773873873875e+03	-5.60392625602521e-07,5.05991856574164e-08
6.90783783783785e+03	-6.12963610320299e-07,5.61957295830365e-08
7.00793693693695e+03	-6.69643792432958e-07,6.23222728124653e-08
7.10803603603605e+03	-7.30693824148156e-07,6.90210566505683e-08
7.20813513513514e+03	-7.96387383454705e-07,7.63371050141377e-08
7.30823423423424e+03	-8.67011677139470e-07,8.43183740311387e-08
7.40833333333334e+03	-9.42867959494826e-07,9.30159082846876e-08
7.50843243243244e+03	-1.02427206719517e-06,1.02484003964318e-07
7.60853153153154e+03	-1.11155497083718e-06,1.12780379198248e-07
7.70863063063064e+03	-1.20506334365578e-06,1.23966351850303e-07
7.80872972972974e+03	-1.30516014794490e-06,1.36107025077920e-07
7.90882882882884e+03	-1.41222523973076e-06,1.49271480958434e-07
8.00892792792794e+03	-1.52665599226391e-06,1.63532982503995e-07
8.10902702702704e+03	-1.64886793891583e-06,1.78969184398174e-07
8.20912612612614e+03	-1.77929543608609e-06,1.95662352801146e-07
8.30922522522524e+03	-1.91839234674699e-06,2.13699594584365e-07
8.40932432432434e+03	-2.06663274527420e-06,2.33173096369957e-07
8.50942342342344e+03	-2.22451164423442e-06,2.54180373766116e-07
8.60952252252254e+03	-2.39254574382409e-06,2.76824531206026e-07
8.70962162162164e+03	-2.57127420467769e-06,3.01214532813666e-07
8.80972072072074e+03	-2.76125944478859e-06,3.27465484737971e-07
8.90981981981984e+03	-2.96308796131179e-06,3.55698929415296e-07
9.00991891891893e+03	-3.17737117804420e-06,3.86043152238801e-07
9.11001801801803e+03	-3.40474631940641e-06,4.18633501133209e-07
9.21011711711713e+03	-3.64587731177800e-06,4.53612719556058e-07
9.31021621621623e+03	-3.90145571306947e-06,4.91131293462633e-07
9.41031531531533e+03	-4.17220167144325e-06,5.31347812804540e-07
9.51041441441443e+03	-4.45886491412989e-06,5.74429348144131e-07
9.61051351351353e+03	-4.76222576731812e-06,6.20551842999266e-07
9.71061261261263e+03	-5.08309620813175e-06,6.69900522558481e-07
9.81071171171173e+03	-5.42232094974314e-06,7.22670319428079e-07
9.91081081081083e+03	-5.78077856070911e-06,7.79066317109222e-07
1.00109099099099e+04	-6.15938261965526e-06,8.39304211921245e-07
1.01110090090090e+04	-6.55908290647202e-06,9.03610794136732e-07
1.02111081081081e+04	-6.98086663123166e-06,9.72224449098396e-07
1.03112072072072e+04	-7.42575970207336e-06,1.04539567915573e-06
1.04113063063063e+04	-7.89482803335332e-06,1.12338764726070e-06
1.05114054054054e+04	-8.38917889539973e-06,1.20647674312426e-06
1.06115045045045e+04	-8.90996230726228e-06,1.29495317286289e-06
1.07116036036036e+04	-9.45837247389666e-06,1.38912157310178e-06
1.08117027027027e+04	-1.00356492692746e-05,1.48930165055413e-06
1.09118018018018e+04	-1.06430797669667e-05,1.59582884812760e-06
1.10119009009009e+04	-1.12819998197987e-05,1.70905503866804e-06
1.11120000000000e+04	-1.19537956902431e-05,1.82934924748769e-06
1.12120990990991e+04	-1.26599057332667e-05,1.95709840487929e-06
1.13121981981982e+04	-1.34018221334166e-05,2.09270812988499e-06
1.14122972972973e+04	-1.41810926979991e-05,2.23660354660400e-06
1.15123963963964e+04	-1.49993227082635e-05,2.38923013444222e-06
1.16124954954955e+04	-1.58581768305834e-05,2.55105461370695e-06
1.17125945945946e+04	-1.67593810896973e-05,2.72256586805213e-06
1.18126936936937e+04	-1.77047249061461e-05,2.90427590533340e-06
1.19127927927928e+04	-1.86960632001239e-05,3.09672085851314e-06
1.20128918918919e+04	-1.97353185640509e-05,3.30046202828856e-06
1.21129909909910e+04	-2.08244835062444e-05,3.51608696927082e-06
1.22130900900901e+04	-2.19656227681725e-05,3.74421062153710e-06
1.23131891891892e+04	-2.31608757178596e-05,3.98547648950795e-06
1.24132882882883e+04	-2.44124588221033e-05,4.24055787022178e-06
1.25133873873874e+04	-2.57226682002798e-05,4.51015913307076e-06
1.26134864864865e+04	-2.70938822626028e-05,4.79501705327310e-06
1.27135855855856e+04	-2.85285644358166e-05,5.09590220140556e-06
1.28136846846847e+04	-3.00292659794255e-05,5.41362039138976e-06
1.29137837837838e+04	-3.15986288956638e-05,5.74901418952571e-06
1.30138828828829e+04	-3.32393889365457e-05,6.10296448722368e-06
1.31139819819820e+04	-3.49543787114623e-05,6.47639214019871e-06
1.32140810810811e+04	-3.67465308989158e-05,6.87025967708924e-06
1.33141801801802e+04	-3.86188815661350e-05,7.28557308052009e-06
1.34142792792793e+04	-4.05745736004477e-05,7.72338364382379e-06
1.35143783783784e+04	-4.26168602564418e-05,8.18478990677913e-06
1.36144774774775e+04	-4.47491088231082e-05,8.67093967385132e-06
1.37145765765766e+04	-4.69748044153100e-05,9.18303211863734e-06
1.38146756756757e+04	-4.92975538941075e-05,9.72231997834277e-06
1.39147747747748e+04	-5.17210899206354e-05,1.02901118423308e-05
1.40148738738739e+04	-5.42492751484142e-05,1.08877745389878e-05
1.41149729729730e+04	-5.68861065591779e-05,1.15167356253078e-05
1.42150720720721e+04	-5.96357199474961e-05,1.21784859838567e-05
1.43151711711712e+04	-6.25023945596781e-05,1.28745825319606e-05
1.44152702702703e+04	-6.54905578926543e-05,1.36066510483021e-05
1.45153693693694e+04	-6.86047906587892e-05,1.43763891221608e-05
1.46154684684685e+04	-7.18498319227893e-05,1.51855692309705e-05
1.47155675675676e+04	-7.52305844171026e-05,1.60360419521650e-05
1.48156666666667e+04	-7.87521200425324e-05,1.69297393153139e-05
1.49157657657658e+04	-8.24196855609648e-05,1.78686783012204e-05
1.50158648648649e+04	-8.62387084874675e-05,1.88549644946802e-05
1.51159639639640e+04	-9.02148031892804e-05,1.98907958980365e-05
1.52160630630631e+04	-9.43537771994943e-05,2.09784669131736e-05
1.53161621621622e+04	-9.86616377536032e-05,2.21203724996624e-05
1.54162612612613e+04	-1.03144598557386e-04,2.33190125174325e-05
1.55163603603604e+04	-1.07809086794954e-04,2.45769962626388e-05
1.56164594594595e+04	-1.12661750386136e-04,2.58970472058999e-05
1.57165585585586e+04	-1.17709465502801e-04,2.72820079424616e-05
1.58166576576577e+04	-1.22959344354049e-04,2.87348453643966e-05
1.59167567567568e+04	-1.28418743250683e-04,3.02586560654526e-05
1.60168558558559e+04	-1.34095270959720e-04,3.18566719897722e-05
1.61169549549550e+04	-1.39996797360274e-04,3.35322663360382e-05
1.62170540540541e+04	-1.46131462412445e-04,3.52889597296796e-05
1.63171531531532e+04	-1.52507685451545e-04,3.71304266757854e-05
1.64172522522523e+04	-1.59134174820288e-04,3.90605023067056e-05
1.65173513513514e+04	-1.66019937852291e-04,4.10831894385145e-05
1.66174504504505e+04	-1.73174291220683e-04,4.32026659515862e-05
1.67175495495496e+04	-1.80606871666244e-04,4.54232925111496e-05
1.68176486486487e+04	-1.88327647120108e-04,4.77496206447019e-05
1.69177477477478e+04	-1.96346928236678e-04,5.01864011939266e-05
1.70178468468469e+04	-2.04675380353103e-04,5.27385931597522e-05
1.71179459459460e+04	-2.13324035892375e-04,5.54113729601289e-05
1.72180450450451e+04	-2.22304307227750e-04,5.82101441213410e-05
1.73181441441442e+04	-2.31628000027071e-04,6.11405474246103e-05
1.74182432432433e+04	-2.41307327096255e-04,6.42084715311097e-05
1.75183423423424e+04	-2.51354922742238e-04,6.74200641092387e-05
1.76184414414415e+04	-2.61783857676204e-04,7.07817434904691e-05
1.77185405405406e+04	-2.72607654479197e-04,7.43002108801655e-05
1.78186396396397e+04	-2.83840303652970e-04,7.79824631521208e-05
1.79187387387388e+04	-2.95496280279934e-04,8.18358062568775e-05
1.80188378378379e+04	-3.07590561317137e-04,8.58678692757297e-05
1.81189369369370e+04	-3.20138643550297e-04,9.00866191538652e-05
1.82190360360361e+04	-3.33156562235138e-04,9.45003761478280e-05
1.83191351351352e+04	-3.46660910454238e-04,9.91178300252713e-05
1.84192342342342e+04	-3.60668859219010e-04,1.03948057056421e-04
1.85193333333333e+04	-3.75198178347900e-04,1.09000537838593e-04
1.86194324324324e+04	-3.90267258152738e-04,1.14285175998988e-04
1.87195315315315e+04	-4.05895131967289e-04,1.19812317821432e-04
1.88196306306306e+04	-4.22101499552874e-04,1.25592772847555e-04
1.89197297297297e+04	-4.38906751418013e-04,1.31637835504077e-04
1.90198288288288e+04	-4.56331994090244e-04,1.37959307812317e-04
1.91199279279279e+04	-4.74399076380497e-04,1.44569523237597e-04
1.92200270270270e+04	-4.93130616681528e-04,1.51481371741850e-04
1.93201261261261e+04	-5.12550031344302e-04,1.58708326104543e-04
1.94202252252252e+04	-5.32681564178015e-04,1.66264469581751e-04
1.95203243243243e+04	-5.53550317121308e-04,1.74164524977496e-04
1.96204234234234e+04	-5.75182282134567e-04,1.82423885205621e-04
1.97205225225225e+04	-5.97604374365446e-04,1.91058645424872e-04
1.98206216216216e+04	-6.20844466641710e-04,2.00085636836120e-04
1.99207207207207e+04	-6.44931425348388e-04,2.09522462234496e-04
2.00208198198198e+04	-6.69895147748594e-04,2.19387533415613e-04
2.01209189189189e+04	-6.95766600809578e-04,2.29700110542159e-04
2.02210180180180e+04	-7.22577861599361e-04,2.40480343580932e-04
2.03211171171171e+04	-7.50362159321004e-04,2.51749315930541e-04
2.04212162162162e+04	-7.79153919055242e-04,2.63529090365554e-04
2.05213153153153e+04	-8.08988807285435e-04,2.75842757430510e-04
2.06214144144144e+04	-8.39903779281630e-04,2.88714486426855e-04
2.07215135135135e+04	-8.71937128424030e-04,3.02169579144653e-04
2.08216126126126e+04	-9.05128537550134e-04,3.16234526499257e-04
2.09217117117117e+04	-9.39519132413175e-04,3.30937068244600e-04
2.10218108108108e+04	-9.75151537342622e-04,3.46306255947318e-04
2.11219099099099e+04	-1.01206993320360e-03,3.62372519412505e-04
2.12220090090090e+04	-1.05032011775346e-03,3.79167736771477e-04
2.13221081081081e+04	-1.08994956850002e-03,3.96725308450645e-04
2.14222072072072e+04	-1.13100750817066e-03,4.15080235253956e-04
2.15223063063063e+04	-1.17354497290345e-03,4.34269200814545e-04
2.16224054054054e+04	-1.21761488328048e-03,4.54330658676286e-04
2.17225045045045e+04	-1.26327211832437e-03,4.75304924294523e-04
2.18226036036036e+04	-1.31057359258643e-03,4.97234272258748e-04
2.19227027027027e+04	-1.35957833646090e-03,5.20163039058418e-04
2.20228018018018e+04	-1.41034757986183e-03,5.44137731743130e-04
2.21229009009009e+04	-1.46294483940940e-03,5.69207142841169e-04
2.22230000000000e+04	-1.51743600927319e-03,5.95422471937431e-04
2.23230990990991e+04	-1.57388945583111e-03,6.22837454326371e-04
2.24231981981982e+04	-1.63237611630372e-03,6.51508497196812e-04
2.25232972972973e+04	-1.69296960153384e-03,6.81494823827125e-04
2.26233963963964e+04	-1.75574630308401e-03,7.12858626311548e-04
2.27234954954954e+04	-1.82078550483559e-03,7.45665227363245e-04
2.28235945945945e+04	-1.88816949927294e-03,7.79983251794213e-04
2.29236936936936e+04	-1.95798370864967e-03,8.15884808297862e-04
2.30237927927927e+04	-2.03031681123320e-03,8.53445682220925e-04
2.31238918918918e+04	-2.10526087283821e-03,8.92745540043285e-04
2.32239909909909e+04	-2.18291148385739e-03,9.33868146353971e-04
2.33240900900900e+04	-2.26336790200992e-03,9.76901594155686e-04
2.34241891891891e+04	-2.34673320103179e-03,1.02193854939631e-03
2.35242882882882e+04	-2.43311442553697e-03,1.06907651069157e-03
2.36243873873873e+04	-2.52262275228411e-03,1.11841808527398e-03
2.37244864864864e+04	-2.61537365808832e-03,1.17007128227851e-03
2.38245855855855e+04	-2.71148709461985e-03,1.22414982456141e-03
2.39246846846846e+04	-2.81108767033833e-03,1.28077348033090e-03
2.40247837837837e+04	-2.91430483980456e-03,1.34006841598203e-03
2.41248828828828e+04	-3.02127310062543e-03,1.40216757160768e-03
2.42249819819819e+04	-3.13213219827543e-03,1.46721106079411e-03
2.43250810810810e+04	-3.24702733904117e-03,1.53534659642046e-03
2.44251801801801e+04	-3.36610941133002e-03,1.60672994431779e-03
2.45252792792792e+04	-3.48953521558078e-03,1.68152540678012e-03
2.46253783783783e+04	-3.61746770299409e-03,1.75990633809518e-03
2.47254774774774e+04	-3.75007622330403e-03,1.84205569440302e-03
2.48255765765765e+04	-3.88753678178213e-03,1.92816662039792e-03
2.49256756756756e+04	-4.03003230564831e-03,2.01844307558159e-03
2.50257747747747e+04	-4.17775292004219e-03,2.11310050298257e-03
2.51258738738738e+04	-4.33089623367419e-03,2.21236654349694e-03
2.52259729729729e+04	-4.48966763422897e-03,2.31648179927340e-03
2.53260720720720e+04	-4.65428059356791e-03,2.42570064980944e-03
2.54261711711711e+04	-4.82495698269739e-03,2.54029212476742e-03
2.55262702702702e+04	-5.00192739642862e-03,2.66054083780723e-03
2.56263693693693e+04	-5.18543148756108e-03,2.78674798611451e-03
2.57264684684684e+04	-5.37571831033680e-03,2.91923242068200e-03
2.58265675675675e+04	-5.57304667281025e-03,3.05833179281692e-03
2.59266666666666e+04	-5.77768549764845e-03,3.20440378281579e-03
2.60267657657657e+04	-5.98991419073772e-03,3.35782741723861e-03
2.61268648648648e+04	-6.21002301680150e-03,3.51900448176439e-03
2.62269639639639e+04	-6.43831348103113e-03,3.68836103721478e-03
2.63270630630630e+04	-6.67509871553665e-03,3.86634904693423e-03
2.64271621621621e+04	-6.92070386911423e-03,4.05344812449206e-03
2.65272612612612e+04	-7.17546649856987e-03,4.25016741137614e-03
2.66273603603603e+04	-7.43973695945885e-03,4.45704759523276e-03
2.67274594594594e+04	-7.71387879372758e-03,4.67466308008283e-03
2.68275585585585e+04	-7.99826911123743e-03,4.90362432100506e-03
2.69276576576575e+04	-8.29329896167819e-03,5.14458033678564e-03
2.70277567567566e+04	-8.59937369269790e-03,5.39822141531600e-03
2.71278558558557e+04	-8.91691328940102e-03,5.66528202777877e-03
